# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(StepIndex),%float(StepHeading),%float(StepDistanceX),%float(StepDistanceY),%float(StepDistance),%float(StepTime),%float(StepAmplitude),%float(StepDutyCucle),%float(StepRatio),%float(Altitude),%float(Confidence),%float(AltitudeOffset) %int(BatteryLevel) %float(RawGyroX),%float(RawGyroY),%float(RawGyroZ) %float(RawAccelX),%float(RawAccelY),%float(RawAccelZ) %float(RawCompassX),%float(RawCompassY),%float(RawCompassZ) %float(CorrectedGyroX),%float(CorrectedGyroY),%float(CorrectedGyroZ) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ) %float(CorrectedCompassX),%float(CorrectedCompassY),%float(CorrectedCompassZ) %float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
06/13/24 12:33:07.275181 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01916,-0.02555,0.01171 0.17700,-0.26495,0.93549 0.11850,0.35100,-0.38400 -0.01916,-0.02555,0.01171 0.17700,-0.26495,0.93549 0.11794,0.35005,-0.38754 0.00797,-0.02878,-0.18255
06/13/24 12:33:07.313928 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01703,-0.01810,0.00745 0.18494,-0.25824,0.93481 0.11700,0.34650,-0.38850 -0.01703,-0.01810,0.00745 0.18494,-0.25824,0.93481 0.11773,0.34822,-0.38974 0.00603,-0.02788,-0.17237
06/13/24 12:33:07.357881 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.02555,-0.00852,0.00213 0.17712,-0.27081,0.94269 0.11700,0.35100,-0.38700 -0.02555,-0.00852,0.00213 0.17712,-0.27081,0.94269 0.11726,0.34909,-0.38982 0.00707,-0.02116,-0.18760
06/13/24 12:33:07.396192 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00639,-0.00213,0.00958 0.18628,-0.25812,0.94464 0.11700,0.35250,-0.38400 -0.00639,-0.00213,0.00958 0.18628,-0.25812,0.94464 0.11722,0.34916,-0.38746 0.00933,-0.01812,-0.17177
06/13/24 12:33:07.440118 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00639,-0.00745,-0.00213 0.18372,-0.25781,0.92767 0.12150,0.35700,-0.39300 -0.00639,-0.00745,-0.00213 0.18372,-0.25781,0.92767 0.11949,0.35522,-0.38973 0.00624,-0.03493,-0.17147
06/13/24 12:33:07.478359 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00852,0.00213,-0.01703 0.18256,-0.26440,0.93799 0.12150,0.34800,-0.38850 -0.00852,0.00213,-0.01703 0.18256,-0.26440,0.93799 0.12118,0.34991,-0.38822 0.00697,-0.02465,-0.17806
06/13/24 12:33:07.522348 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,-0.01490,0.01065 0.16833,-0.25952,0.93481 0.12600,0.35400,-0.39450 0.00213,-0.01490,0.01065 0.16833,-0.25952,0.93481 0.11943,0.35356,-0.38926 0.01936,-0.03257,-0.18241
06/13/24 12:33:07.561089 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00426,-0.00852,-0.00532 0.17700,-0.25470,0.93915 0.12300,0.34950,-0.38700 -0.00426,-0.00852,-0.00532 0.17700,-0.25470,0.93915 0.12125,0.35293,-0.38617 0.01722,-0.02651,-0.17384
06/13/24 12:33:07.599351 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00106,-0.00532,0.01278 0.17798,-0.26074,0.93292 0.11850,0.34650,-0.38850 -0.00106,-0.00532,0.01278 0.17798,-0.26074,0.93292 0.11978,0.35030,-0.38819 0.01109,-0.03131,-0.17754
06/13/24 12:33:07.643316 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00958,0.01810,0.01065 0.17706,-0.25470,0.94342 0.12150,0.35250,-0.38700 0.00958,0.01810,0.01065 0.17706,-0.25470,0.94342 0.11965,0.35175,-0.38779 0.01828,-0.02240,-0.17386
06/13/24 12:33:07.681573 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.02023,0.01278,0.02981 0.16779,-0.26471,0.95136 0.12300,0.34650,-0.38700 0.02023,0.01278,0.02981 0.16779,-0.26471,0.95136 0.12151,0.35059,-0.38710 0.02143,-0.01638,-0.18796
06/13/24 12:33:07.725716 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.05110,0.03194,0.04578 0.16962,-0.25928,0.95587 0.12000,0.35250,-0.39150 0.05110,0.03194,0.04578 0.16962,-0.25928,0.95587 0.11967,0.35126,-0.38990 0.02265,-0.01228,-0.18323
06/13/24 12:33:07.764289 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.09475,0.05004,0.04791 0.15558,-0.27240,0.93768 0.12300,0.34650,-0.38850 0.09475,0.05004,0.04791 0.15558,-0.27240,0.93768 0.12067,0.34755,-0.38880 0.01661,-0.03214,-0.20156
06/13/24 12:33:07.807950 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.10327,0.01171,0.11924 0.16461,-0.25354,0.93427 0.12300,0.34200,-0.38550 0.10327,0.01171,0.11924 0.16461,-0.25354,0.93427 0.12231,0.34690,-0.38873 0.01635,-0.03520,-0.18201
06/13/24 12:33:07.846715 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.07559,0.00958,0.12243 0.16742,-0.23694,0.93817 0.11850,0.35100,-0.38550 0.07559,0.00958,0.12243 0.16742,-0.23694,0.93817 0.12282,0.34564,-0.38373 0.02276,-0.03286,-0.16867
06/13/24 12:33:07.890198 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.05110,0.00426,0.11072 0.19458,-0.25934,0.93335 0.12300,0.34050,-0.38850 0.05110,0.00426,0.11072 0.19458,-0.25934,0.93335 0.12271,0.34179,-0.38611 -0.01470,-0.02661,-0.16901
06/13/24 12:33:07.928935 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.02981,0.00639,0.04791 0.20367,-0.25818,0.91687 0.12450,0.33600,-0.39000 0.02981,0.00639,0.04791 0.20367,-0.25818,0.91687 0.12183,0.33961,-0.39051 -0.02728,-0.03974,-0.16105
06/13/24 12:33:07.972371 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00319,0.01490,0.00000 0.19550,-0.27515,0.93695 0.12150,0.33900,-0.39300 0.00319,0.01490,0.00000 0.19550,-0.27515,0.93695 0.12185,0.33946,-0.38876 -0.02615,-0.02095,-0.18051
06/13/24 12:33:08.011114 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01490,0.01597,-0.03620 0.18665,-0.25983,0.92682 0.12750,0.34050,-0.38250 -0.01490,0.01597,-0.03620 0.18665,-0.25983,0.92682 0.12284,0.34099,-0.38749 -0.01368,-0.03503,-0.17318
06/13/24 12:33:08.055073 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.04046,0.00639,-0.05536 0.18195,-0.25018,0.92462 0.12000,0.33600,-0.38400 -0.04046,0.00639,-0.05536 0.18195,-0.25018,0.92462 0.12189,0.33985,-0.38500 -0.00488,-0.03961,-0.16806
06/13/24 12:33:08.093342 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.04684,-0.02768,-0.07026 0.17584,-0.25659,0.94403 0.12000,0.34050,-0.38100 -0.04684,-0.02768,-0.07026 0.17584,-0.25659,0.94403 0.12116,0.33871,-0.38440 0.00302,-0.02214,-0.17813
06/13/24 12:33:08.137328 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.07133,-0.00745,-0.06068 0.17719,-0.24945,0.94586 0.12450,0.34200,-0.39300 -0.07133,-0.00745,-0.06068 0.17719,-0.24945,0.94586 0.12440,0.34208,-0.38879 0.00886,-0.02071,-0.17086
06/13/24 12:33:08.175566 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.07133,0.00639,-0.08410 0.17316,-0.25568,0.94220 0.12150,0.34350,-0.38250 -0.07133,0.00639,-0.08410 0.17316,-0.25568,0.94220 0.12158,0.34133,-0.38616 0.00817,-0.02445,-0.17698
06/13/24 12:33:08.219692 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.02449,-0.00532,-0.06388 0.16376,-0.25885,0.94733 0.12150,0.35100,-0.39300 -0.02449,-0.00532,-0.06388 0.16376,-0.25885,0.94733 0.12083,0.34668,-0.38763 0.01595,-0.02184,-0.18494
06/13/24 12:33:08.258281 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.03939,0.01278,-0.05536 0.18738,-0.25256,0.94153 0.11700,0.34800,-0.38850 -0.03939,0.01278,-0.05536 0.18738,-0.25256,0.94153 0.11891,0.34686,-0.38885 0.00132,-0.02106,-0.16446
06/13/24 12:33:08.301906 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.03513,0.01597,-0.05536 0.18347,-0.25214,0.92920 0.12000,0.34800,-0.38250 -0.03513,0.01597,-0.05536 0.18347,-0.25214,0.92920 0.11988,0.34643,-0.38731 0.00131,-0.03378,-0.16449
06/13/24 12:33:08.340683 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01490,-0.00319,-0.06707 0.17529,-0.26001,0.94269 0.12150,0.34950,-0.38550 -0.01490,-0.00319,-0.06707 0.17529,-0.26001,0.94269 0.12214,0.34872,-0.38685 0.00749,-0.02233,-0.17636
06/13/24 12:33:08.384134 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,-0.01490,-0.06175 0.15356,-0.26007,0.94214 0.12600,0.35100,-0.38700 0.00213,-0.01490,-0.06175 0.15356,-0.26007,0.94214 0.12272,0.35087,-0.38604 0.02384,-0.02933,-0.18994
06/13/24 12:33:08.422890 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00319,-0.03194,0.00106 0.14441,-0.26031,0.94257 0.12450,0.34950,-0.38100 0.00319,-0.03194,0.00106 0.14441,-0.26031,0.94257 0.12453,0.35035,-0.38593 0.03124,-0.03180,-0.19660
06/13/24 12:33:08.461635 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00745,-0.02981,0.06388 0.14386,-0.25806,0.95044 0.12600,0.35400,-0.39000 -0.00745,-0.02981,0.06388 0.14386,-0.25806,0.95044 0.12246,0.35286,-0.38705 0.03602,-0.02475,-0.19549
06/13/24 12:33:08.505088 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.02768,-0.04046,0.13521 0.15851,-0.25793,0.95026 0.11850,0.35400,-0.38700 0.02768,-0.04046,0.13521 0.15851,-0.25793,0.95026 0.12039,0.35021,-0.38592 0.02540,-0.02058,-0.18639
06/13/24 12:33:08.543810 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.03300,-0.05110,0.15224 0.15936,-0.25665,0.94031 0.12000,0.34800,-0.39150 0.03300,-0.05110,0.15224 0.15936,-0.25665,0.94031 0.11748,0.35117,-0.38889 0.02236,-0.02999,-0.18448
06/13/24 12:33:08.587318 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.04365,-0.05536,0.15011 0.17841,-0.25867,0.94165 0.12000,0.34800,-0.39000 0.04365,-0.05536,0.15011 0.17841,-0.25867,0.94165 0.11978,0.34865,-0.39118 0.00745,-0.02292,-0.17522
06/13/24 12:33:08.626017 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.05749,-0.03087,0.12988 0.20148,-0.25592,0.93677 0.12000,0.34350,-0.38250 0.05749,-0.03087,0.12988 0.20148,-0.25592,0.93677 0.12052,0.34670,-0.38741 -0.00954,-0.02108,-0.15888
06/13/24 12:33:08.669912 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.04897,-0.00639,0.07239 0.19208,-0.25214,0.93121 0.12150,0.34800,-0.38550 0.04897,-0.00639,0.07239 0.19208,-0.25214,0.93121 0.11986,0.34512,-0.38630 -0.00339,-0.02975,-0.16195
06/13/24 12:33:08.708123 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.03833,0.00319,0.00745 0.18726,-0.25421,0.93542 0.12150,0.34650,-0.38850 0.03833,0.00319,0.00745 0.18726,-0.25421,0.93542 0.12116,0.34809,-0.38736 -0.00098,-0.02705,-0.16759
06/13/24 12:33:08.751969 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01916,-0.01171,-0.01490 0.17816,-0.25836,0.94635 0.12300,0.34350,-0.39150 0.01916,-0.01171,-0.01490 0.17816,-0.25836,0.94635 0.12316,0.34415,-0.38889 0.00563,-0.01906,-0.17831
06/13/24 12:33:08.790155 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.03620,0.03087,-0.03833 0.17487,-0.25824,0.92365 0.12000,0.33750,-0.38550 0.03620,0.03087,-0.03833 0.17487,-0.25824,0.92365 0.12146,0.34167,-0.38746 0.00005,-0.04168,-0.17893
06/13/24 12:33:08.833996 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01278,0.01597,-0.01916 0.16858,-0.25568,0.93396 0.12600,0.34650,-0.39300 0.01278,0.01597,-0.01916 0.16858,-0.25568,0.93396 0.12342,0.34362,-0.39042 0.00831,-0.03427,-0.18266
06/13/24 12:33:08.872663 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00213,-0.00319,-0.02342 0.16571,-0.24860,0.93683 0.11550,0.34350,-0.39000 -0.00213,-0.00319,-0.02342 0.16571,-0.24860,0.93683 0.11931,0.34418,-0.39142 0.01530,-0.03336,-0.17964
06/13/24 12:33:08.916231 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00532,-0.01597,0.01490 0.16620,-0.25323,0.93701 0.12600,0.34500,-0.39300 -0.00532,-0.01597,0.01490 0.16620,-0.25323,0.93701 0.12019,0.34263,-0.39134 0.01238,-0.03252,-0.18322
06/13/24 12:33:08.954754 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00745,-0.00745,0.01810 0.17096,-0.25909,0.93823 0.12000,0.34200,-0.38550 -0.00745,-0.00745,0.01810 0.17096,-0.25909,0.93823 0.12267,0.34180,-0.38878 0.00589,-0.02922,-0.18490
06/13/24 12:33:08.998361 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00106,-0.02874,0.02129 0.17139,-0.25641,0.92322 0.12000,0.34500,-0.38850 -0.00106,-0.02874,0.02129 0.17139,-0.25641,0.92322 0.12107,0.34493,-0.38753 0.00264,-0.04361,-0.18100
06/13/24 12:33:09.037049 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00532,-0.00958,0.02236 0.18384,-0.26044,0.95422 0.11700,0.34500,-0.38550 -0.00532,-0.00958,0.02236 0.18384,-0.26044,0.95422 0.11776,0.34345,-0.38655 0.00109,-0.01000,-0.17905
06/13/24 12:33:09.080429 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00958,-0.00532,0.01597 0.17627,-0.25317,0.93420 0.12300,0.34650,-0.38550 -0.00958,-0.00532,0.01597 0.17627,-0.25317,0.93420 0.12102,0.34315,-0.38717 0.00465,-0.03206,-0.17601
06/13/24 12:33:09.119098 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01278,0.01597,-0.00639 0.17572,-0.24738,0.94147 0.12150,0.34200,-0.38700 -0.01278,0.01597,-0.00639 0.17572,-0.24738,0.94147 0.12363,0.34289,-0.38795 0.01080,-0.02603,-0.17233
06/13/24 12:33:09.162944 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01384,-0.00852,-0.00319 0.17255,-0.25439,0.93854 0.11850,0.34050,-0.38550 -0.01384,-0.00852,-0.00319 0.17255,-0.25439,0.93854 0.12067,0.34111,-0.38673 0.00778,-0.02892,-0.17965
06/13/24 12:33:09.201090 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00852,0.01384,-0.01810 0.17151,-0.25305,0.94684 0.11850,0.33300,-0.39000 -0.00852,0.01384,-0.01810 0.17151,-0.25305,0.94684 0.12144,0.33692,-0.38832 0.01166,-0.02156,-0.18023
06/13/24 12:33:09.244948 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00106,-0.00532,-0.01278 0.16663,-0.25128,0.93976 0.12150,0.33450,-0.39000 0.00106,-0.00532,-0.01278 0.16663,-0.25128,0.93976 0.11910,0.33825,-0.38852 0.01413,-0.03000,-0.18154
06/13/24 12:33:09.283123 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00106,0.00319,0.00852 0.16486,-0.24731,0.93927 0.12000,0.33900,-0.38550 0.00106,0.00319,0.00852 0.16486,-0.24731,0.93927 0.12086,0.33897,-0.38906 0.01770,-0.03144,-0.17933
06/13/24 12:33:09.326976 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00106,-0.00213,-0.00639 0.17389,-0.25702,0.94476 0.12000,0.34050,-0.39000 0.00106,-0.00213,-0.00639 0.17389,-0.25702,0.94476 0.12089,0.33889,-0.38930 0.00692,-0.02234,-0.18166
06/13/24 12:33:09.365661 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01065,0.00852,0.01384 0.16919,-0.25104,0.93872 0.12000,0.34050,-0.38700 0.01065,0.00852,0.01384 0.16919,-0.25104,0.93872 0.11987,0.34188,-0.38780 0.01181,-0.03023,-0.17960
06/13/24 12:33:09.409087 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00000,-0.00426,0.01384 0.17609,-0.24847,0.94312 0.11850,0.34500,-0.39150 0.00000,-0.00426,0.01384 0.17609,-0.24847,0.94312 0.11895,0.34165,-0.39046 0.00931,-0.02435,-0.17389
06/13/24 12:33:09.447807 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00745,-0.00319,0.00958 0.17767,-0.24658,0.94049 0.12600,0.33750,-0.39600 0.00745,-0.00319,0.00958 0.17767,-0.24658,0.94049 0.12357,0.33871,-0.39372 0.00825,-0.02666,-0.17155
06/13/24 12:33:09.491438 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01278,0.01384,-0.01278 0.17944,-0.25165,0.93152 0.12150,0.34500,-0.39150 -0.01278,0.01384,-0.01278 0.17944,-0.25165,0.93152 0.12281,0.34039,-0.39336 0.00106,-0.03404,-0.17368
06/13/24 12:33:09.529990 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00106,0.01703,0.00532 0.17480,-0.25476,0.93878 0.12150,0.33600,-0.38550 -0.00106,0.01703,0.00532 0.17480,-0.25476,0.93878 0.12215,0.33771,-0.38846 0.00481,-0.02814,-0.17956
06/13/24 12:33:09.574036 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00000,-0.00106,-0.00213 0.17963,-0.25122,0.93829 0.12750,0.33750,-0.39000 0.00000,-0.00106,-0.00213 0.17963,-0.25122,0.93829 0.12117,0.33987,-0.38846 0.00332,-0.02765,-0.17404
06/13/24 12:33:09.612274 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00319,0.00319,-0.00639 0.17517,-0.25665,0.93951 0.12300,0.34500,-0.39000 -0.00319,0.00319,-0.00639 0.17517,-0.25665,0.93951 0.12376,0.34024,-0.39069 0.00346,-0.02717,-0.18120
06/13/24 12:33:09.656220 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01065,-0.00426,0.00852 0.16681,-0.25342,0.94507 0.11850,0.33750,-0.38850 -0.01065,-0.00426,0.00852 0.16681,-0.25342,0.94507 0.12280,0.33903,-0.38633 0.01308,-0.02481,-0.18448
06/13/24 12:33:09.694467 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01278,0.00106,-0.00213 0.17303,-0.25092,0.93970 0.12150,0.34050,-0.39150 0.01278,0.00106,-0.00213 0.17303,-0.25092,0.93970 0.12243,0.34145,-0.39086 0.00828,-0.02837,-0.17831
06/13/24 12:33:09.738414 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01065,0.00319,-0.01278 0.17114,-0.24988,0.94360 0.12300,0.34200,-0.39000 0.01065,0.00319,-0.01278 0.17114,-0.24988,0.94360 0.12302,0.34175,-0.38785 0.01128,-0.02543,-0.17946
06/13/24 12:33:09.777155 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01065,-0.01810,0.00639 0.16986,-0.25085,0.94025 0.12600,0.33600,-0.39300 0.01065,-0.01810,0.00639 0.16986,-0.25085,0.94025 0.12234,0.33794,-0.38965 0.01070,-0.02888,-0.18073
06/13/24 12:33:09.820593 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00745,0.00213,-0.00745 0.17657,-0.24823,0.94476 0.12300,0.34350,-0.39000 0.00745,0.00213,-0.00745 0.17657,-0.24823,0.94476 0.12364,0.34149,-0.38999 0.00879,-0.02293,-0.17502
06/13/24 12:33:09.859309 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00745,0.00000,-0.01065 0.16962,-0.25818,0.93921 0.11850,0.33600,-0.39000 0.00745,0.00000,-0.01065 0.16962,-0.25818,0.93921 0.12123,0.33940,-0.38981 0.00610,-0.02903,-0.18631
06/13/24 12:33:09.902778 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01384,-0.00639,-0.00213 0.17218,-0.25458,0.94043 0.11850,0.34350,-0.39150 0.01384,-0.00639,-0.00213 0.17218,-0.25458,0.94043 0.11949,0.33999,-0.38968 0.00702,-0.02752,-0.18194
06/13/24 12:33:09.941511 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00213,0.00106,-0.00319 0.17065,-0.24908,0.93878 0.12600,0.34200,-0.39450 -0.00213,0.00106,-0.00319 0.17065,-0.24908,0.93878 0.12221,0.34178,-0.39161 0.01090,-0.03024,-0.17869
06/13/24 12:33:09.985168 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00426,0.00852,0.00639 0.17517,-0.24677,0.94379 0.12150,0.34350,-0.39300 -0.00426,0.00852,0.00639 0.17517,-0.24677,0.94379 0.12358,0.34195,-0.39271 0.01098,-0.02440,-0.17435
06/13/24 12:33:10.023731 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.02129,0.00319,0.00852 0.17999,-0.24695,0.94312 0.12150,0.33900,-0.38850 -0.02129,0.00319,0.00852 0.17999,-0.24695,0.94312 0.12329,0.33949,-0.38965 0.00748,-0.02357,-0.17139
06/13/24 12:33:10.067862 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00532,-0.00213,0.01278 0.17188,-0.24799,0.93500 0.11700,0.33900,-0.39000 -0.00532,-0.00213,0.01278 0.17188,-0.24799,0.93500 0.12113,0.34102,-0.38646 0.01036,-0.03350,-0.17613
06/13/24 12:33:10.106130 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00958,-0.00213,0.00852 0.17401,-0.25427,0.94678 0.12150,0.34200,-0.38550 0.00958,-0.00213,0.00852 0.17401,-0.25427,0.94678 0.12076,0.33955,-0.39045 0.00873,-0.02091,-0.18063
06/13/24 12:33:10.144711 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.02236,-0.00745,0.01171 0.17450,-0.24866,0.93958 0.12000,0.34050,-0.39150 -0.02236,-0.00745,0.01171 0.17450,-0.24866,0.93958 0.12064,0.33921,-0.38998 0.00973,-0.02823,-0.17509
