# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(StepIndex),%float(StepHeading),%float(StepDistanceX),%float(StepDistanceY),%float(StepDistance),%float(StepTime),%float(StepAmplitude),%float(StepDutyCucle),%float(StepRatio),%float(Altitude),%float(Confidence),%float(AltitudeOffset) %int(BatteryLevel) %float(RawGyroX),%float(RawGyroY),%float(RawGyroZ) %float(RawAccelX),%float(RawAccelY),%float(RawAccelZ) %float(RawCompassX),%float(RawCompassY),%float(RawCompassZ) %float(CorrectedGyroX),%float(CorrectedGyroY),%float(CorrectedGyroZ) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ) %float(CorrectedCompassX),%float(CorrectedCompassY),%float(CorrectedCompassZ) %float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
06/24/24 13:43:45.689034 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.19270,0.15863,-0.05217 -0.18707,-0.27551,0.97382 0.04650,0.21600,-0.47100 -0.19270,0.15863,-0.05217 -0.18707,-0.27551,0.97382 0.04725,0.21645,-0.47114 0.00321,0.01913,-0.14350
06/24/24 13:43:45.732956 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.04365,-0.04791,0.00639 -0.16498,-0.17358,0.97675 0.04650,0.23100,-0.46950 -0.04365,-0.04791,0.00639 -0.16498,-0.17358,0.97675 0.04912,0.22668,-0.47312 -0.03597,0.00385,-0.04876
06/24/24 13:43:45.777252 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.15969,-0.07772,0.22144 -0.07031,-0.16345,0.93799 0.06000,0.23100,-0.47400 -0.15969,-0.07772,0.22144 -0.07031,-0.16345,0.93799 0.05890,0.22984,-0.47413 -0.10408,-0.05359,-0.07039
06/24/24 13:43:45.821121 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.21186,-0.04046,0.45779 -0.10162,-0.16156,0.95868 0.05850,0.22500,-0.47100 -0.21186,-0.04046,0.45779 -0.10162,-0.16156,0.95868 0.05454,0.22644,-0.46953 -0.06295,-0.02669,-0.06486
06/24/24 13:43:45.865406 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.22676,-0.07346,0.64729 -0.06830,-0.21259,0.88483 0.05100,0.22050,-0.46350 -0.22676,-0.07346,0.64729 -0.06830,-0.21259,0.88483 0.05234,0.22244,-0.46559 -0.07394,-0.09890,-0.12378
06/24/24 13:43:45.909664 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.02342,-0.00319,0.55254 -0.08026,-0.22400,0.94196 0.06600,0.22800,-0.47250 -0.02342,-0.00319,0.55254 -0.08026,-0.22400,0.94196 0.06551,0.22889,-0.47167 -0.06785,-0.03878,-0.12389
06/24/24 13:43:45.953526 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.06281,0.02555,0.51102 -0.08228,-0.14557,0.92261 0.07500,0.22200,-0.46950 0.06281,0.02555,0.51102 -0.08228,-0.14557,0.92261 0.07354,0.22253,-0.46868 -0.06565,-0.06620,-0.05364
06/24/24 13:43:45.997738 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.00852,-0.16927,0.49398 -0.03174,-0.23541,1.01813 0.08100,0.21600,-0.46500 -0.00852,-0.16927,0.49398 -0.03174,-0.23541,1.01813 0.07908,0.21732,-0.46601 -0.12066,0.02833,-0.14485
06/24/24 13:43:46.041458 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.05004,-0.23422,0.12563 0.08740,-0.36499,1.21759 0.07500,0.21300,-0.46050 -0.05004,-0.23422,0.12563 0.08740,-0.36499,1.21759 0.07522,0.21344,-0.46129 -0.26160,0.22092,-0.25359
06/24/24 13:43:46.085972 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.35984,-0.24806,-0.58341 -0.16223,-0.53882,1.17163 0.08100,0.22650,-0.46500 -0.35984,-0.24806,-0.58341 -0.16223,-0.53882,1.17163 0.08074,0.22428,-0.46589 0.00669,0.23246,-0.41276
06/24/24 13:43:46.130383 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.07452,0.05855,0.25657 -0.66058,-0.50159,1.15344 0.07350,0.22800,-0.46950 0.07452,0.05855,0.25657 -0.66058,-0.50159,1.15344 0.07272,0.22757,-0.46905 0.51366,0.27940,-0.34303
06/24/24 13:43:46.174892 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.39072,-0.19163,0.91238 -0.47211,-0.27203,0.66211 0.07950,0.21750,-0.46650 0.39072,-0.19163,0.91238 -0.47211,-0.27203,0.66211 0.07687,0.22092,-0.46586 0.36426,-0.24815,-0.19316
06/24/24 13:43:46.219196 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.33429,-0.18524,0.47269 -0.13446,-0.13995,0.67822 0.08250,0.19950,-0.46950 0.33429,-0.18524,0.47269 -0.13446,-0.13995,0.67822 0.08195,0.20710,-0.46796 0.02943,-0.29992,-0.08172
06/24/24 13:43:46.263485 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.32471,-0.05642,0.28532 -0.14502,-0.30249,0.95953 0.08850,0.19800,-0.47700 -0.32471,-0.05642,0.28532 -0.14502,-0.30249,0.95953 0.08781,0.19873,-0.47707 -0.00225,-0.00703,-0.21734
06/24/24 13:43:46.307419 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.28958,0.11604,0.03833 -0.19379,-0.39587,1.04669 0.08850,0.19800,-0.46800 -0.28958,0.11604,0.03833 -0.19379,-0.39587,1.04669 0.08351,0.19781,-0.47010 0.02416,0.09838,-0.28778
06/24/24 13:43:46.351658 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.26828,0.05110,-0.22570 -0.24152,-0.32660,1.02411 0.08550,0.20550,-0.46650 0.26828,0.05110,-0.22570 -0.24152,-0.32660,1.02411 0.08756,0.20634,-0.46951 0.07710,0.07616,-0.22302
06/24/24 13:43:46.395382 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.33110,0.05004,-0.03726 -0.34869,-0.19098,0.83594 0.08550,0.19800,-0.47400 0.33110,0.05004,-0.03726 -0.34869,-0.19098,0.83594 0.08575,0.19894,-0.47387 0.20382,-0.10554,-0.12351
06/24/24 13:43:46.439774 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.24060,0.04152,0.19589 -0.27551,-0.17004,0.80322 0.09000,0.19350,-0.48300 0.24060,0.04152,0.19589 -0.27551,-0.17004,0.80322 0.08961,0.19419,-0.48170 0.13281,-0.15220,-0.11655
06/24/24 13:43:46.484058 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.13414,0.05217,0.13201 -0.18909,-0.19299,0.86316 0.08550,0.19050,-0.48000 0.13414,0.05217,0.13201 -0.18909,-0.19299,0.86316 0.08623,0.19071,-0.47966 0.03109,-0.10721,-0.14145
06/24/24 13:43:46.527637 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.02449,0.02129,-0.03833 -0.13855,-0.19989,0.87817 0.09000,0.18300,-0.48000 0.02449,0.02129,-0.03833 -0.13855,-0.19989,0.87817 0.09125,0.18406,-0.48020 -0.02272,-0.10122,-0.14841
06/24/24 13:43:46.572025 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.00213,0.06814,-0.15756 -0.14893,-0.19153,0.96716 0.09150,0.18600,-0.48450 -0.00213,0.06814,-0.15756 -0.14893,-0.19153,0.96716 0.09187,0.18469,-0.48280 -0.02587,-0.01272,-0.13742
06/24/24 13:43:46.615734 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.06814,0.01597,-0.15863 -0.10712,-0.18304,0.97095 0.08850,0.18150,-0.48450 0.06814,0.01597,-0.15863 -0.10712,-0.18304,0.97095 0.08860,0.18223,-0.48370 -0.06080,-0.01703,-0.13337
06/24/24 13:43:46.660160 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.13201,-0.03833,-0.27467 -0.06921,-0.15979,0.93958 0.09000,0.18600,-0.48600 0.13201,-0.03833,-0.27467 -0.06921,-0.15979,0.93958 0.09047,0.18777,-0.48267 -0.07730,-0.05481,-0.11731
06/24/24 13:43:46.704350 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.08410,0.04791,-0.34174 -0.09521,-0.11810,0.86194 0.08550,0.18300,-0.48300 0.08410,0.04791,-0.34174 -0.09521,-0.11810,0.86194 0.08515,0.18561,-0.48341 -0.03561,-0.12965,-0.08468
06/24/24 13:43:46.748020 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.01278,0.00852,-0.41414 -0.07715,-0.14984,0.88928 0.07950,0.19200,-0.48450 -0.01278,0.00852,-0.41414 -0.07715,-0.14984,0.88928 0.07930,0.19171,-0.48393 -0.05643,-0.10400,-0.11500
06/24/24 13:43:46.792492 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.08410,0.05430,-0.51421 -0.04791,-0.14374,0.90454 0.07050,0.19350,-0.48300 -0.08410,0.05430,-0.51421 -0.04791,-0.14374,0.90454 0.07150,0.19423,-0.48407 -0.08518,-0.09296,-0.10569
06/24/24 13:43:46.836235 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.10327,0.02981,-0.66752 -0.01288,-0.15277,0.98004 0.06900,0.19650,-0.48300 -0.10327,0.02981,-0.66752 -0.01288,-0.15277,0.98004 0.07069,0.19594,-0.48259 -0.11935,-0.02116,-0.10777
06/24/24 13:43:46.880474 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.01490,-0.00319,-0.69520 -0.00104,-0.14215,0.98267 0.06600,0.21150,-0.48150 0.01490,-0.00319,-0.69520 -0.00104,-0.14215,0.98267 0.06518,0.21061,-0.48115 -0.11604,-0.01875,-0.09756
06/24/24 13:43:46.924927 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.13308,0.35452,-0.41201 -0.28027,-0.10785,1.22235 0.05400,0.20850,-0.47700 0.13308,0.35452,-0.41201 -0.28027,-0.10785,1.22235 0.05176,0.20628,-0.47641 0.12556,0.25188,-0.03699
06/24/24 13:43:46.968662 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.04471,0.30874,0.05217 -0.44879,-0.30627,1.14911 0.05250,0.21450,-0.47850 0.04471,0.30874,0.05217 -0.44879,-0.30627,1.14911 0.05384,0.21212,-0.47882 0.30132,0.21389,-0.22660
06/24/24 13:43:47.013042 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.49824,0.77824,0.59832 -0.48407,-0.34601,1.25879 0.06600,0.20700,-0.47100 0.49824,0.77824,0.59832 -0.48407,-0.34601,1.25879 0.06516,0.20659,-0.47070 0.27314,0.33713,-0.27579
06/24/24 13:43:47.056992 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.73033,-0.11711,-0.12775 0.01550,-0.13336,0.69629 0.08100,0.18600,-0.47100 0.73033,-0.11711,-0.12775 0.01550,-0.13336,0.69629 0.07896,0.18905,-0.47182 -0.13668,-0.31669,-0.13132
06/24/24 13:43:47.101814 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.15118,0.06281,-0.57915 -0.12708,-0.27527,0.79291 0.07350,0.18750,-0.48600 -0.15118,0.06281,-0.57915 -0.12708,-0.27527,0.79291 0.07409,0.18770,-0.48519 0.00141,-0.19620,-0.27300
06/24/24 13:43:47.146347 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.17247,0.27680,-0.40988 -0.43353,-0.30719,0.91754 0.06750,0.19050,-0.47850 -0.17247,0.27680,-0.40988 -0.43353,-0.30719,0.91754 0.06998,0.19212,-0.48044 0.26656,-0.00506,-0.25148
06/24/24 13:43:47.190128 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.26509,-0.02129,-0.53444 -0.31256,-0.33832,0.83124 0.06750,0.18900,-0.47700 0.26509,-0.02129,-0.53444 -0.31256,-0.33832,0.83124 0.06977,0.19053,-0.47850 0.15345,-0.10306,-0.27396
06/24/24 13:43:47.234478 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.09901,-0.00319,-0.48760 -0.30707,-0.32898,0.95911 0.06000,0.19350,-0.47700 0.09901,-0.00319,-0.48760 -0.30707,-0.32898,0.95911 0.06007,0.19381,-0.47763 0.11904,0.02397,-0.24437
06/24/24 13:43:47.278988 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.08623,-0.39604,-0.03833 -0.41669,-0.23578,1.00482 0.05850,0.19650,-0.48300 0.08623,-0.39604,-0.03833 -0.41669,-0.23578,1.00482 0.05846,0.19769,-0.48241 0.20659,0.08625,-0.12752
06/24/24 13:43:47.322723 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.02129,-0.40136,0.29277 -0.23846,-0.18646,0.75861 0.05400,0.19350,-0.48750 -0.02129,-0.40136,0.29277 -0.23846,-0.18646,0.75861 0.05390,0.19429,-0.48731 0.09215,-0.19778,-0.12276
06/24/24 13:43:47.367031 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.41946,-0.12030,0.22996 -0.01514,-0.26508,0.80933 0.05400,0.19800,-0.49050 -0.41946,-0.12030,0.22996 -0.01514,-0.26508,0.80933 0.05337,0.19766,-0.49021 -0.11310,-0.18918,-0.23514
06/24/24 13:43:47.410961 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.38007,0.13308,0.00426 -0.06085,-0.31482,0.93646 0.05550,0.20400,-0.48300 -0.38007,0.13308,0.00426 -0.06085,-0.31482,0.93646 0.05604,0.20226,-0.48172 -0.07814,-0.04339,-0.24201
06/24/24 13:43:47.455250 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.30555,0.18737,-0.10327 -0.19220,-0.24329,0.91962 0.04650,0.20100,-0.47700 -0.30555,0.18737,-0.10327 -0.19220,-0.24329,0.91962 0.04701,0.20147,-0.47839 0.03754,-0.03959,-0.13429
06/24/24 13:43:47.499714 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.24593,0.19908,0.10327 -0.19464,-0.18738,0.93835 0.06150,0.21600,-0.46950 -0.24593,0.19908,0.10327 -0.19464,-0.18738,0.93835 0.05354,0.20982,-0.47577 0.01232,-0.02676,-0.07850
06/24/24 13:43:47.543404 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.28958,0.14479,0.27467 -0.08734,-0.19702,0.95789 0.06000,0.22350,-0.47100 -0.28958,0.14479,0.27467 -0.08734,-0.19702,0.95789 0.05921,0.22285,-0.47056 -0.09838,-0.02913,-0.10824
06/24/24 13:43:47.587673 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.16395,0.14585,0.45779 -0.09949,-0.16705,0.95685 0.06300,0.22200,-0.46350 -0.16395,0.14585,0.45779 -0.09949,-0.16705,0.95685 0.06323,0.22147,-0.46400 -0.08555,-0.03033,-0.07608
06/24/24 13:43:47.631569 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.14585,0.01597,0.71010 -0.07501,-0.21887,0.92249 0.07650,0.22050,-0.46050 -0.14585,0.01597,0.71010 -0.07501,-0.21887,0.92249 0.07542,0.21956,-0.46289 -0.09200,-0.06313,-0.13534
06/24/24 13:43:47.675865 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.11817,-0.06175,0.48760 -0.07904,-0.21985,0.98969 0.08400,0.21000,-0.46050 0.11817,-0.06175,0.48760 -0.07904,-0.21985,0.98969 0.08027,0.20882,-0.45873 -0.09816,0.00350,-0.13191
06/24/24 13:43:47.720116 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.11285,-0.18844,0.34600 -0.07867,-0.18768,0.94574 0.08550,0.20850,-0.46200 0.11285,-0.18844,0.34600 -0.07867,-0.18768,0.94574 0.08592,0.20978,-0.46155 -0.07534,-0.04198,-0.11116
06/24/24 13:43:47.763950 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.07665,-0.36942,0.42265 -0.30328,-0.25226,1.12415 0.08700,0.20100,-0.47250 0.07665,-0.36942,0.42265 -0.30328,-0.25226,1.12415 0.09006,0.20029,-0.47212 0.12948,0.17323,-0.16149
06/24/24 13:43:47.808277 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.55147,-0.53125,-0.11604 -0.03302,-0.48529,1.02264 0.08400,0.20550,-0.47100 -0.55147,-0.53125,-0.11604 -0.03302,-0.48529,1.02264 0.08352,0.20427,-0.47084 -0.10104,0.05386,-0.40196
06/24/24 13:43:47.852024 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.28212,-0.20973,0.19695 -0.53192,-0.68793,1.46454 0.07950,0.21450,-0.46350 -0.28212,-0.20973,0.19695 -0.53192,-0.68793,1.46454 0.08005,0.21396,-0.46489 0.36133,0.58406,-0.51112
06/24/24 13:43:47.897057 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.76227,-0.21292,0.81018 -0.59021,-0.22424,0.69360 0.08250,0.21000,-0.47100 0.76227,-0.21292,0.81018 -0.59021,-0.22424,0.69360 0.08053,0.21199,-0.46849 0.49709,-0.22158,-0.16336
06/24/24 13:43:47.941353 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.46098,-0.33961,0.63558 -0.22894,-0.00348,0.63263 0.08550,0.19950,-0.48150 0.46098,-0.33961,0.63558 -0.22894,-0.00348,0.63263 0.08566,0.19989,-0.48157 0.15667,-0.34629,0.02769
06/24/24 13:43:47.985176 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.28425,-0.29809,0.75482 -0.17401,-0.23785,0.82684 0.08700,0.18300,-0.48600 -0.28425,-0.29809,0.75482 -0.17401,-0.23785,0.82684 0.08665,0.18346,-0.48409 0.07359,-0.14806,-0.19826
06/24/24 13:43:48.029442 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.23315,0.01703,0.32577 -0.19458,-0.35266,1.01837 0.09150,0.18300,-0.48600 -0.23315,0.01703,0.32577 -0.19458,-0.35266,1.01837 0.09038,0.18354,-0.48553 0.05540,0.05496,-0.28861
06/24/24 13:43:48.073116 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.06707,0.04365,0.02555 -0.33417,-0.27887,1.09503 0.09450,0.18000,-0.48600 0.06707,0.04365,0.02555 -0.33417,-0.27887,1.09503 0.09483,0.18062,-0.48523 0.18883,0.14217,-0.21981
06/24/24 13:43:48.117535 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.35771,-0.21399,0.12030 -0.32867,-0.16895,0.89655 0.09150,0.16950,-0.48900 0.35771,-0.21399,0.12030 -0.32867,-0.16895,0.89655 0.09356,0.17138,-0.48617 0.19426,-0.06044,-0.14087
06/24/24 13:43:48.161770 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.11285,-0.02662,0.18524 -0.21777,-0.11188,0.85431 0.09750,0.17250,-0.48900 0.11285,-0.02662,0.18524 -0.21777,-0.11188,0.85431 0.09590,0.17367,-0.48663 0.09553,-0.12095,-0.08901
06/24/24 13:43:48.205368 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.10966,-0.03833,0.41307 -0.24640,-0.23682,0.94116 0.09600,0.17400,-0.49350 0.10966,-0.03833,0.41307 -0.24640,-0.23682,0.94116 0.09569,0.17305,-0.49322 0.08094,-0.02630,-0.21896
06/24/24 13:43:48.249813 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.10220,-0.01916,0.17140 -0.12524,-0.17950,0.85596 0.09300,0.16800,-0.50100 0.10220,-0.01916,0.17140 -0.12524,-0.17950,0.85596 0.09585,0.16479,-0.49482 -0.02587,-0.13101,-0.15735
06/24/24 13:43:48.294022 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.04897,0.05855,-0.02023 -0.12109,-0.13422,0.90820 0.10350,0.16350,-0.49800 0.04897,0.05855,-0.02023 -0.12109,-0.13422,0.90820 0.10224,0.16284,-0.49801 -0.03266,-0.08133,-0.11172
06/24/24 13:43:48.337666 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.06494,-0.04152,-0.12563 -0.09534,-0.11700,0.90234 0.10050,0.16500,-0.49800 -0.06494,-0.04152,-0.12563 -0.09534,-0.11700,0.90234 0.10161,0.16455,-0.49772 -0.05459,-0.09140,-0.09202
06/24/24 13:43:48.378738 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.06601,-0.06814,-0.12137 -0.08386,-0.13293,0.96533 0.09600,0.16200,-0.49650 0.06601,-0.06814,-0.12137 -0.08386,-0.13293,0.96533 0.09656,0.16190,-0.49639 -0.06396,-0.03053,-0.11229
06/24/24 13:43:48.422554 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.09156,-0.13627,-0.19589 -0.07446,-0.06592,0.91687 0.09600,0.15900,-0.50100 0.09156,-0.13627,-0.19589 -0.07446,-0.06592,0.91687 0.09696,0.15988,-0.49913 -0.04941,-0.08081,-0.05640
06/24/24 13:43:48.466717 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.12456,-0.25551,-0.36942 -0.00836,-0.09888,0.97162 0.08400,0.16050,-0.50100 -0.12456,-0.25551,-0.36942 -0.00836,-0.09888,0.97162 0.08419,0.16113,-0.50123 -0.10823,-0.03301,-0.08430
06/24/24 13:43:48.511128 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.02236,-0.29596,-0.47588 -0.04193,-0.08179,1.02673 0.07650,0.17400,-0.50400 -0.02236,-0.29596,-0.47588 -0.04193,-0.08179,1.02673 0.07921,0.17229,-0.50209 -0.06118,0.02662,-0.07023
06/24/24 13:43:48.554771 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 -0.25125,-0.19908,-0.33536 -0.16364,-0.21509,1.14880 0.06750,0.17700,-0.50550 -0.25125,-0.19908,-0.33536 -0.16364,-0.21509,1.14880 0.07459,0.17321,-0.50254 0.05554,0.15946,-0.21300
06/24/24 13:43:48.599033 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.24273,0.37368,0.35771 -0.50171,-0.47437,1.36652 0.07050,0.17550,-0.50250 0.24273,0.37368,0.35771 -0.50171,-0.47437,1.36652 0.06891,0.17562,-0.50270 0.33448,0.41060,-0.49238
06/24/24 13:43:48.642944 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.67071,-0.12669,-0.07133 -0.24927,-0.14203,0.73468 0.07350,0.17250,-0.50250 0.67071,-0.12669,-0.07133 -0.24927,-0.14203,0.73468 0.07550,0.17319,-0.50167 0.15824,-0.24582,-0.16804
06/24/24 13:43:48.687134 99.00000,311.48999,0.35774,-0.40450,0.54000,0.40500,0.01400,0.86200,1.06400,237.33707,61.44000,-0.44897 98 0.05855,-0.13840,-0.30555 -0.16626,-0.13306,0.78607 0.07050,0.15900,-0.51000 0.05855,-0.13840,-0.30555 -0.16626,-0.13306,0.78607 0.07396,0.16062,-0.50997 0.07805,-0.20567,-0.16186
